"filename","date_time","date","time","DOY","daytime","file_records","used_records","Tau","qc_Tau","rand_err_Tau","H","qc_H","rand_err_H","LE","qc_LE","rand_err_LE","co2_flux","qc_co2_flux","rand_err_co2_flux","h2o_flux","qc_h2o_flux","rand_err_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_v.adv","h2o_v.adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u.","TKE","L","X.z.d..L","bowen_ratio","T.","model","x_peak","x_offset","x_10.","x_30.","x_50.","x_70.","x_90.","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","head_detect_LI.7200","t_out_LI.7200","t_in_LI.7200","aux_in_LI.7200","delta_p_LI.7200","chopper_LI.7200","detector_LI.7200","pll_LI.7200","sync_LI.7200","mean_value_RSSI_LI.7200","u_var","v_var","w_var","ts_var","co2_var","h2o_var","w.ts_cov","w.co2_cov","w.h2o_cov","ass_mean"
"TOA5_P_Bio_Atmo_25_00101_2025_05_09_1100.dat",2025-05-09 11:30:00,"2025-05-09","11:30",129.479,1,18000,18000,-0.0655652,1,0.0118949,134.679,1,12.9774,198.433,1,16.607,-15.9445,1,1.32657,4.45713,1,0.37302,0.216111,0.026063,-0.0270389,0.000585417,-2.58665e-11,-3.36748e-13,17.5265,418.828,421.847,0,0,228.172,5.4526,5.48249,0.1,0,285.606,285.606,100647,1.22517,1008.32,0.0235926,0.288822,0.0041647,548.937,1440.91,0.00339928,38.0967,891.969,271.684,-0.118611,0.894415,-0.0244704,0.902577,-3.2329e-14,-1.47585e-15,0.902577,5.09455,78.0286,97.5541,-1.55358,-9999,0.231334,1.09541,-8.04865,-0.254192,0.678712,0.471268,0,22.0116,-3.34034,7.55586,18.8152,28.6943,40.2442,60.2931,-0.0646937,1.01347,143.226,1.02023,184.52,1.0754,-14.8265,1.0754,4.14461,1.0754,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800000199,80000,80000,81,81,5,10,3,4,26,13,0,0,0,0,0,0,0,0,0,100,0.790741,1.2197,0.180376,0.432502,3.94658,0.282029,0.115939,-0.351712,0.0983182,99.6662
"TOA5_P_Bio_Atmo_25_00102_2025_05_09_1130.dat",2025-05-09 12:00:00,"2025-05-09","12:00",129.5,1,18000,17997,-0.00271686,7,0.00392711,111.335,5,13.0335,179.747,5,16.8562,-13.2177,5,1.24179,4.03889,5,0.378757,0.57894,0.419607,-0.0423569,0.00942851,-4.33994e-11,-5.85123e-13,17.4592,418.005,421.087,0,0,235.39,5.63567,5.66762,0.1,0,285.99,285.99,100647,1.22344,1008.42,0.0236243,0.26172,0.00429875,567.368,1477.65,0.00351366,38.3967,910.281,272.134,-0.659592,0.358786,-0.0318101,0.751532,-1.74314e-13,-2.48576e-15,0.751532,3.66994,30.866,151.456,-2.42589,-9999,0.047124,0.73306,-0.082303,-24.8582,0.619397,1.91498,1,4.78024,2,4,6,9,13,28,-0.00267711,1.01485,119.228,1.02094,167.298,1.07441,-12.3023,1.07441,3.75916,1.07441,800000099,800000099,800000099,800000099,800000099,800001199,800010199,800010199,80000,80000,81,81,1,2,0,14,37,19,0,0,0,0,0,0,0,0,0,100,0.457298,0.864872,0.143951,0.504857,4.47297,0.359487,0.0966394,-0.292281,0.0893108,99.6612
"TOA5_P_Bio_Atmo_25_00103_2025_05_09_1200.dat",2025-05-09 12:30:00,"2025-05-09","12:30",129.521,1,18000,18000,-0.055823,1,0.0073693,137.812,1,14.2364,222.219,1,19.8129,-16.6156,1,1.45806,4.99627,1,0.445465,0.955949,0.151846,-0.0619771,0.00341405,5.9162e-11,8.09377e-13,17.3763,416.799,419.864,0,0,237.72,5.70211,5.73481,0.1,0,286.625,286.625,100647,1.2207,1008.47,0.0236768,0.323758,0.00433979,574.057,1540.26,0.00355517,37.27,966.208,272.294,-0.233105,0.830756,-0.0346807,0.863537,9.61577e-14,3.40475e-15,0.863537,6.32454,62.6954,105.674,-2.30169,-9999,0.213847,1.38531,-6.21377,-0.329253,0.620164,0.523494,0,20.5691,-3.12143,7.06069,17.5821,26.8139,37.6068,56.3419,-0.0550644,1.01378,147.673,1.02038,206.698,1.07509,-15.4551,1.07509,4.64731,1.07509,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,81,81,6,6,2,8,23,10,0,0,0,0,0,0,0,0,0,100,0.828797,1.75928,0.182544,0.556097,4.87518,0.428678,0.119958,-0.368025,0.110664,99.6474
"TOA5_P_Bio_Atmo_25_00104_2025_05_09_1230.dat",2025-05-09 13:00:00,"2025-05-09","13:00",129.542,1,18000,17999,-0.0308401,5,0.00624842,118.806,5,15.1535,170.341,5,17.3493,-11.9427,5,1.24843,3.83099,5,0.390187,0.45445,-0.192477,0.0555092,-0.00432883,3.75629e-10,5.04977e-12,17.4081,417.881,420.811,0,0,234.026,5.61778,5.64952,0.1,0,286.928,286.928,100647,1.21945,1008.43,0.0237017,0.248248,0.0042711,565.567,1570.87,0.00350248,36.0033,1005.31,272.091,-0.0775707,1.14779,-0.0495356,1.15147,8.67832e-15,2.15778e-14,1.15147,5.79409,84.0664,93.8663,-2.46559,-9999,0.159029,0.830047,-2.96429,-0.690183,0.69746,0.607508,1,7.63906,3,6,10,15,25,57,-0.0304723,1.01207,126.186,1.0197,158.006,1.07807,-11.0779,1.07807,3.55357,1.07807,800000099,800000099,800000099,800000099,800000099,800011199,800010199,800010199,80000,80000,80,81,5,8,3,14,29,13,0,0,0,0,0,0,0,0,0,100,0.676153,0.825243,0.158699,0.481903,4.31056,0.36039,0.102613,-0.26405,0.0847018,99.6627
"TOA5_P_Bio_Atmo_25_00105_2025_05_09_1300.dat",2025-05-09 13:30:00,"2025-05-09","13:30",129.562,1,18000,17999,-0.0561078,1,0.010138,175.276,1,15.7703,274.864,1,23.7392,-16.8874,1,1.444,6.18231,1,0.533946,0.143788,-0.171994,-0.0712341,-0.00386851,1.34164e-10,1.78535e-12,17.2755,416.492,419.556,0,0,229.89,5.5424,5.57329,0.1,0,287.023,287.023,100647,1.21908,1008.39,0.0237096,0.400613,0.00421238,557.977,1580.67,0.00345538,35.3,1022.69,271.907,-0.0110859,0.980659,-0.0148113,0.980833,1.01369e-14,7.76612e-15,0.980833,5.19541,86.006,90.6477,-0.865243,-9999,0.214534,0.918051,-4.93274,-0.414759,0.637682,0.664608,0,21.3404,-3.23848,7.32545,18.2414,27.8193,39.017,58.4545,-0.0553911,1.01294,187.452,1.01999,255.42,1.07613,-15.6928,1.07613,5.74494,1.07613,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,81,81,2,4,3,6,8,4,0,0,0,0,0,0,0,0,0,100,0.882703,0.785694,0.167704,0.663721,4.87518,0.58328,0.152486,-0.374144,0.13697,99.6387
"TOA5_P_Bio_Atmo_25_00106_2025_05_09_1330.dat",2025-05-09 14:00:00,"2025-05-09","14:00",129.583,1,18000,17997,-0.046473,1,0.0113441,174.356,1,18.7198,287.011,1,28.504,-15.6486,1,1.75696,6.45821,1,0.641385,0.653972,0.212245,0.0626787,0.00477586,1.5391e-10,2.07647e-12,17.286,417.716,420.78,0,0,233.214,5.63561,5.66755,0.1,0,287.459,287.459,100647,1.21719,1008.45,0.0237456,0.418492,0.00427673,567.361,1625.99,0.00351362,34.8933,1058.63,272.134,-0.472289,0.745508,0.0101832,0.882578,1.10503e-14,8.90371e-15,0.882578,4.85499,54.1765,122.355,0.661094,-9999,0.195399,0.759264,-3.74683,-0.546035,0.60749,0.726946,1,3.94036,2,3,5,8,14,33,-0.0458484,1.01362,187.224,1.0203,266.928,1.07524,-14.5536,1.07524,6.00629,1.07524,800000099,800000099,800000099,800000099,800000099,800000199,800000199,800010199,80000,80000,81,81,2,0,0,14,18,13,0,0,0,0,0,0,0,0,0,100,0.540909,0.79876,0.178858,0.695811,4.97116,0.615803,0.152527,-0.347544,0.143432,99.6389
"TOA5_P_Bio_Atmo_25_00107_2025_05_09_1400.dat",2025-05-09 14:30:00,"2025-05-09","14:30",129.604,1,18000,17998,-0.0557464,1,0.00860913,93.563,1,10.5526,161.726,1,13.615,-10.4654,1,0.899473,3.63919,1,0.306369,0.0463453,0.321672,0.0367126,0.00723834,6.54884e-11,9.04136e-13,17.4131,418.432,421.412,0,0,240.406,5.77689,5.81046,0.1,0,287.49,287.49,100647,1.21699,1008.53,0.0237482,0.23582,0.00438347,581.585,1629.24,0.0036019,35.6967,1047.66,272.473,0.0614205,1.08135,-0.0121549,1.08317,6.84769e-14,3.76087e-15,1.08317,4.65762,88.9344,86.7491,-0.642964,-9999,0.214025,0.795909,-9.17565,-0.222971,0.578528,0.356175,0,21.7909,-3.30686,7.48012,18.6266,28.4067,39.8408,59.6887,-0.0550648,1.01238,100.935,1.01978,150.13,1.07724,-9.71505,1.07724,3.37827,1.07724,800000099,800000099,800000099,800000099,800000099,800001199,800000199,800010199,80000,80000,81,81,6,5,0,6,18,13,0,0,0,0,0,0,0,0,0,100,0.80068,0.632634,0.158504,0.383277,3.16559,0.303868,0.0822365,-0.232056,0.0806941,99.634
"TOA5_P_Bio_Atmo_25_00108_2025_05_09_1430.dat",2025-05-09 15:00:00,"2025-05-09","15:00",129.625,1,18000,17999,-0.0454305,1,0.00739967,134.189,1,14.9452,263.375,1,24.1519,-16.6275,1,1.50556,5.92791,1,0.543599,0.360999,-0.131509,-0.024796,-0.00295993,1.59007e-10,2.1758e-12,17.3059,417.948,421.063,0,0,236.809,5.71907,5.75197,0,0,287.731,287.731,100647,1.216,1008.5,0.0237681,0.384128,0.00433597,575.764,1654.81,0.00356577,34.7933,1079.05,272.335,-0.427554,0.597702,0.0065187,0.73491,4.9654e-14,9.18801e-15,0.73491,4.88068,50.4337,125.577,0.508224,-9999,0.193289,0.940689,-4.71244,-0.434149,0.509499,0.56611,1,3.10037,1,3,4,7,11,28,-0.0447576,1.01504,146.404,1.02105,245.15,1.07434,-15.4769,1.07434,5.51771,1.07434,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800000199,80000,80000,81,81,1,6,1,7,13,5,0,0,0,0,0,0,0,0,0,100,0.436493,1.28984,0.155045,0.550203,4.71619,0.553722,0.119383,-0.369973,0.1319,99.5143
"TOA5_P_Bio_Atmo_25_00109_2025_05_09_1500.dat",2025-05-09 15:30:00,"2025-05-09","15:30",129.646,1,18000,17997,-0.0867879,1,0.0110696,85.8282,1,10.4997,177.935,1,17.528,-12.2978,1,1.21842,4.00643,1,0.394665,0.607801,0.588367,0.0147344,0.0132478,9.88442e-11,1.41287e-12,17.3567,418.236,421.347,0,0,248.095,5.97824,6.01419,0.1,0,288.137,288.137,100647,1.21417,1008.65,0.0238016,0.259617,0.00452607,601.855,1698.72,0.00372772,35.43,1096.86,272.943,-0.298467,0.776668,0.0195752,0.832274,-8.5277e-14,5.69487e-15,0.832274,4.41228,64.1527,111.021,1.34773,-9999,0.267357,0.674297,-19.4988,-0.104924,0.482356,0.262132,0,26.9193,-4.08511,9.24052,23.0102,35.092,49.217,73.7361,-0.0855859,1.01404,94.2377,1.02051,165.542,1.07487,-11.4412,1.07487,3.72738,1.07487,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800000199,80000,80000,81,81,2,7,7,3,26,7,0,0,0,0,0,0,0,0,0,100,0.584988,0.618024,0.145582,0.34041,4.19451,0.397583,0.0769492,-0.273958,0.0892514,99.3133
"TOA5_P_Bio_Atmo_25_00110_2025_05_09_1530.dat",2025-05-09 16:00:00,"2025-05-09","16:00",129.667,1,18000,17999,-0.0438586,1,0.00772926,125.85,1,11.727,221.904,1,18.5474,-14.8214,1,1.18446,4.99595,1,0.417576,-0.155668,-0.976348,0.0331726,-0.0219815,2.95251e-11,3.91077e-13,17.282,418.885,421.945,0,0,228.91,5.54837,5.57932,0.1,0,288.033,288.033,100647,1.2148,1008.42,0.023793,0.323738,0.00420213,558.578,1687.38,0.00345911,33.1033,1128.8,271.921,0.157371,1.02035,-0.00381368,1.03242,2.18086e-14,1.70843e-15,1.03242,4.46072,97.1425,81.2322,-0.211646,-9999,0.190009,0.86574,-4.77311,-0.428631,0.567138,0.540672,1,5.59314,3,4,8,12,19,47,-0.0433111,1.01264,136.024,1.01988,206.103,1.07667,-13.766,1.07667,4.64021,1.07667,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,7,6,3,6,22,14,0,0,0,0,0,0,0,0,0,100,0.698931,0.884777,0.147773,0.486137,4.63941,0.517978,0.111037,-0.329363,0.111021,99.1712
"TOA5_P_Bio_Atmo_25_00111_2025_05_09_1600.dat",2025-05-09 16:30:00,"2025-05-09","16:30",129.687,1,18000,17999,0.0329995,5,0.0146867,73.8344,1,8.98918,174.847,1,16.4826,-10.9262,1,1.11488,3.93808,1,0.371238,0.624712,0.209989,0.0333175,0.00472959,2.23016e-11,2.99861e-13,17.3379,419.537,422.545,0,0,233.121,5.64099,5.67299,0.1,0,288.451,288.451,100647,1.213,1008.47,0.0238276,0.255188,0.0042661,567.903,1733.35,0.00351698,32.7633,1165.45,272.147,0.042926,0.790012,-0.0144352,0.791309,-5.2797e-14,1.28629e-15,0.791309,4.70782,85.8845,86.8898,-1.04526,-9999,0.164939,0.923447,-5.32179,-0.384439,0.422281,0.365939,1,4.69207,2,4,6,10,17,41,0.0325301,1.01443,82.2806,1.02072,162.707,1.07461,-10.1676,1.07461,3.66465,1.07461,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,81,81,5,0,0,6,15,9,0,0,0,0,0,0,0,0,0,100,0.979748,0.752227,0.11492,0.36784,4.60253,0.448775,0.0672621,-0.243644,0.0878151,99.1577
"TOA5_P_Bio_Atmo_25_00112_2025_05_09_1630.dat",2025-05-09 17:00:00,"2025-05-09","17:00",129.708,1,18000,17999,0.122231,1,0.0227133,101.682,1,13.9867,204.055,1,18.0986,-11.6662,1,1.14649,4.59558,1,0.407603,-0.122684,-0.222617,0.0291643,-0.00501363,-1.91874e-10,-2.53155e-12,17.3673,420.108,423.087,0,0,229.141,5.54283,5.57373,0,0,288.369,288.369,100647,1.21339,1008.42,0.0238208,0.297793,0.00419305,558.021,1724.24,0.00345565,32.3633,1166.22,271.908,-0.19527,0.43915,-0.0478455,0.482983,5.8146e-14,-1.1048e-14,0.482983,5.23141,63.9232,113.973,-5.68519,-9999,0.317387,1.02348,-27.5336,-0.0743057,0.498306,0.261825,0,32.2376,-4.89218,11.0661,27.5562,42.025,58.9406,88.3038,0.119894,1.01949,110.943,1.02376,189.831,1.07493,-10.853,1.07493,4.27523,1.07493,800000099,800000099,800000099,800000099,800000099,800001199,800000199,800000199,80000,80000,81,81,2,0,3,9,44,17,0,0,0,0,0,0,0,0,0,100,0.721822,1.19511,0.130026,0.391832,3.60468,0.361621,0.0906686,-0.259969,0.102407,99.143
"TOA5_P_Bio_Atmo_25_00113_2025_05_09_1700.dat",2025-05-09 17:30:00,"2025-05-09","17:30",129.729,1,18000,18000,-0.0451781,1,0.00720234,56.441,1,8.48813,169.674,1,18.3847,-11.7973,1,1.40257,3.82204,1,0.414128,0.303493,0.381094,-0.0549962,0.00858441,-2.27056e-11,-3.09457e-13,17.3464,419.031,422.063,0,0,236.416,5.71102,5.74383,0.1,0,288.572,288.572,100647,1.21246,1008.52,0.0238376,0.247668,0.00431725,574.954,1746.87,0.00356074,32.9133,1171.92,272.316,0.0477254,0.886772,-0.0172117,0.888222,-5.04549e-15,-1.30895e-15,0.888222,4.16595,90.9916,86.9194,-1.11033,-9999,0.193033,0.484083,-11.1596,-0.183331,0.332643,0.239118,1,4.90325,2,4,7,11,19,49,-0.0445728,1.01358,64.9438,1.02028,157.795,1.07528,-10.9713,1.07528,3.55443,1.07528,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800110199,80000,80000,81,80,0,2,0,5,15,9,0,0,0,0,0,0,0,0,0,100,0.507047,0.357395,0.103725,0.276557,5.18496,0.429936,0.0531112,-0.263031,0.0852158,99.1188
"TOA5_P_Bio_Atmo_25_00114_2025_05_09_1730.dat",2025-05-09 18:00:00,"2025-05-09","18:00",129.75,1,18000,17998,-0.0542886,1,0.00833699,21.738,1,4.38636,112.668,1,12.1381,-7.05192,1,0.849287,2.53861,1,0.273493,0.42447,0.473587,0.0441096,0.0106708,-7.23212e-11,-1.01969e-12,17.4342,419.896,422.912,0,0,245.812,5.9203,5.95555,0,0,288.856,288.856,100647,1.21117,1008.64,0.023861,0.164502,0.00447104,596.022,1778.99,0.00369151,33.5033,1182.97,272.809,-0.258704,0.516774,0.0340517,0.578915,-1.61913e-14,-4.14824e-15,0.578915,3.76229,53.9165,116.593,3.37207,-9999,0.211715,0.535241,-38.23,-0.0535156,0.192939,0.0840481,0,26.1551,-3.96914,8.9782,22.357,34.0958,47.8199,71.6429,-0.0533632,1.01734,27.6409,1.02241,104.879,1.07427,-6.56441,1.07427,2.36311,1.07427,800000099,800000099,800000099,800000099,800000099,800101099,800000199,800010199,80000,80000,81,81,17,6,5,13,31,14,0,0,0,0,0,0,0,0,0,100,0.345005,0.62769,0.0977882,0.114546,3.15258,0.277066,0.0226262,-0.157567,0.0567221,99.0858
"TOA5_P_Bio_Atmo_25_00115_2025_05_09_1800.dat",2025-05-09 18:30:00,"2025-05-09","18:30",129.771,1,18000,17999,-0.0288038,1,0.00602789,29.2131,2,5.39761,115.29,1,12.066,-6.30155,1,0.773534,2.5973,1,0.271828,-0.234589,-0.757498,0.0321002,-0.0170652,-4.92746e-11,-6.54512e-13,17.4109,420.525,423.493,0,0,231.268,5.5858,5.61717,0,0,288.699,288.699,100647,1.21198,1008.46,0.0238481,0.168305,0.00422072,562.347,1761.19,0.0034825,31.93,1198.84,272.013,-0.373436,0.591362,0.00210867,0.699406,-1.30986e-14,-2.8301e-15,0.699406,3.7679,54.913,122.272,0.172744,-9999,0.154162,0.378116,-10.9824,-0.186289,0.253388,0.155042,1,4.78651,2,4,7,11,18,48,-0.028365,1.01547,35.1356,1.02129,107.323,1.07423,-5.8661,1.07423,2.41782,1.07423,800000099,800000099,800000099,800000099,800000099,800101199,800010199,800110199,80000,80000,81,81,11,9,4,26,25,15,0,0,0,0,0,0,0,0,0,100,0.374159,0.297042,0.0850306,0.141233,2.865,0.292191,0.0287471,-0.140681,0.0579844,99.0826
"TOA5_P_Bio_Atmo_25_00116_2025_05_09_1830.dat",2025-05-09 19:00:00,"2025-05-09","19:00",129.792,1,18000,17998,-0.0398542,2,0.0080002,-2.03283,1,3.85945,63.7746,1,8.4273,-3.23337,1,0.718283,1.43671,1,0.18985,-0.0311049,0.229761,0.033333,0.00517605,-2.19358e-12,-2.96204e-14,17.5226,421.178,424.123,0,0,236.611,5.68725,5.71978,0.1,0,288.678,288.678,100647,1.21202,1008.51,0.0238464,0.0930991,0.00429769,572.56,1758.84,0.00354588,32.5533,1186.28,272.259,-0.128333,0.309158,0.0227109,0.335506,-2.85109e-14,-1.25186e-16,0.335506,3.36677,58.1325,112.544,3.88141,-9999,0.181335,0.383883,256.86,0.00796503,-0.0318753,-0.00917123,1,0.856085,1,1,1,3,5,20,-0.0388803,1.02505,1.59019,1.02737,59.161,1.07798,-2.99946,1.07798,1.33278,1.07798,800000099,800000099,800000099,800000099,800000099,810101099,810110199,810110199,80000,80000,81,81,1,4,3,11,14,3,0,0,0,0,0,0,0,0,0,100,0.343616,0.359315,0.0648339,0.239862,2.60364,0.169918,0.00130094,-0.0719354,0.0319637,99.0389
"TOA5_P_Bio_Atmo_25_00117_2025_05_09_1900.dat",2025-05-09 19:30:00,"2025-05-09","19:30",129.812,1,18000,17999,-0.0594123,1,0.00759188,-22.4467,4,5.45679,85.2958,2,9.61202,-3.45559,1,0.442014,1.92142,2,0.216525,-0.101155,-0.401285,0.02179,-0.00903956,-1.87215e-10,-2.44679e-12,17.5328,421.605,424.467,0,0,229.143,5.51012,5.54065,0.1,0,288.611,288.611,100647,1.21239,1008.41,0.0238408,0.124508,0.00416481,554.727,1751.22,0.00343521,31.6767,1196.49,271.827,-0.208868,0.678675,0.0147174,0.710241,1.24236e-14,-1.0678e-14,0.710241,3.98305,64.9626,107.106,1.18735,-9999,0.22137,0.367602,42.3195,0.0483441,-0.263163,-0.0829381,0,30.1344,-4.57301,10.3442,25.7584,39.2832,55.0953,82.5427,-0.0586975,1.01218,-17.2806,1.02221,78.1507,1.09143,-3.16612,1.09143,1.76046,1.09143,800000099,800000099,800000099,800000099,800000099,800101099,800100199,801110199,80000,80000,81,81,2,20,2,23,33,9,0,0,0,0,0,0,0,0,0,100,0.352756,0.30703,0.0754161,0.135389,0.922768,0.18858,-0.0141345,-0.0759011,0.0422034,99.0318
"TOA5_P_Bio_Atmo_25_00118_2025_05_09_1930.dat",2025-05-09 20:00:00,"2025-05-09","20:00",129.833,1,18000,17999,-0.0392041,1,0.00558168,-28.7452,1,3.73678,35.4252,1,4.39802,0.0429077,7,0.117878,0.798322,1,0.0991113,0.61452,0.416471,0.0452477,0.00938535,-3.30084e-11,-4.44881e-13,17.6309,422.493,425.252,0.1,0,237.626,5.69429,5.7269,0.1,0,289.022,289.022,100647,1.21058,1008.52,0.0238748,0.0517313,0.00429788,573.269,1798.02,0.00355028,31.8833,1224.75,272.276,0.0667669,0.906902,0.00648102,0.909379,-1.79944e-14,-1.87219e-15,0.909379,3.65507,94.1608,85.7894,0.408342,-9999,0.179957,0.286416,17.7541,0.115236,-0.811434,-0.130834,1,4.8667,2,4,9,17,36,150,-0.0386703,1.0138,-26.1092,1.02752,31.6951,1.11769,0.0383897,1.11769,0.714264,1.11769,800000099,800000099,800000099,800000099,800001099,800101099,800100199,810110199,80000,80000,80,81,24,15,0,13,29,3,0,0,0,0,0,0,0,0,0,100,0.272874,0.239651,0.0603071,0.109198,0.354768,0.0636836,-0.0213854,0.000921796,0.0171506,99.0458
"TOA5_P_Bio_Atmo_25_00119_2025_05_09_2000.dat",2025-05-09 20:30:00,"2025-05-09","20:30",129.854,1,18000,17999,-0.0209139,1,0.00387191,-21.4407,1,3.67081,15.7162,1,2.91621,0.727356,1,0.378305,0.354276,1,0.0657375,0.460004,0.805761,0.107551,0.0181636,4.21596e-11,6.00821e-13,17.8132,424.606,427.396,0.1,0,253.858,6.05109,6.08793,0.3,0,289.331,289.331,100647,1.20912,1008.73,0.0239003,0.0229571,0.00456232,609.19,1833.8,0.00377325,33.22,1224.61,273.109,-0.0806107,0.357659,0.00836993,0.366726,-1.30999e-14,2.36676e-15,0.366726,2.48253,77.5602,102.701,1.3078,-9999,0.131517,0.174572,9.29151,0.22019,-1.36424,-0.133665,1,1.43219,1,1,3,5,10,37,-0.0205108,1.01965,-19.8916,1.03643,13.79,1.13968,0.63821,1.13968,0.310856,1.13968,800000099,800000099,800000099,800000099,800001099,800101099,810100199,811110199,80000,80000,80,81,12,10,2,25,35,16,0,0,0,0,0,0,0,0,0,100,0.207502,0.108125,0.0335176,0.13585,1.14633,0.0354516,-0.016309,0.0153463,0.0074748,98.9972
"TOA5_P_Bio_Atmo_25_00120_2025_05_09_2030.dat",2025-05-09 21:00:00,"2025-05-09","21:00",129.875,1,18000,17998,0.00411784,1,0.00190328,-7.66072,2,2.84901,6.59572,4,2.8567,2.28001,4,1.89841,0.148593,4,0.0643581,-0.920362,1.02122,0.36201,0.0230069,-4.47033e-11,-6.73297e-13,18.2113,431.702,434.617,0.6,0,274.289,6.50208,6.54463,1.5,0,288.715,288.715,100647,1.21149,1008.96,0.0238494,0.00962884,0.00491281,654.593,1762.97,0.00405516,37.13,1108.38,274.103,-0.0415585,-0.176258,-3.57499e-05,0.181091,-8.08987e-14,-2.4547e-15,0.181091,1.15859,263.991,256.733,-0.011311,-9999,0.0583006,0.0533422,2.26547,0.903081,-1.16147,-0.107499,1,1.2726,1,1,2,4,8,31,0.00395442,1.04132,-6.79948,1.07995,5.1096,1.29085,1.76629,1.29085,0.115113,1.29085,800000099,800100099,800000099,800000099,800100099,800100099,811110199,811110199,80000,80000,81,81,0,10,2,2,5,1,0,0,0,0,0,0,0,0,0,100,0.0546554,0.0451775,0.0068515,0.131834,46.9261,0.0537915,-0.00556266,0.0424007,0.00276334,98.9475
"TOA5_P_Bio_Atmo_25_00121_2025_05_09_2100.dat",2025-05-09 21:30:00,"2025-05-09","21:30",129.896,0,18000,17999,-0.00118033,2,0.000101454,-3.46865,4,1.7649,1.79662,6,0.537832,1.83298,4,0.443807,0.0404216,6,0.0121005,-2.08896,1.1721,0.527883,0.0263707,2.26202e-11,3.59084e-13,18.7735,442,445.176,0,0,298.02,7.01651,7.06609,0.2,0,287.324,287.324,100647,1.21712,1009.21,0.0237344,0.00261932,0.00532718,706.383,1611.76,0.00437686,43.8267,905.382,275.164,-0.416469,-0.34021,-0.00896923,0.537839,-1.22031e-15,1.2049e-15,0.537839,0.764078,321.344,219.245,-0.955534,-9999,0.0311411,0.0128332,0.762557,2.68295,-1.93065,-0.0906801,1,48.5381,21,46,96,184,413,1915,-0.00109142,1.08146,-2.92505,1.16211,1.10508,1.62579,1.12744,1.62579,0.0248629,1.62579,800000099,800100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,100,0.00691938,0.016847,0.0019001,0.338885,24.1936,0.0147632,-0.00238133,0.0269483,0.000594278,98.9121
"TOA5_P_Bio_Atmo_25_00122_2025_05_09_2130.dat",2025-05-09 22:00:00,"2025-05-09","22:00",129.917,0,18000,17999,0.00210062,5,0.000748772,0.118626,9,1.77029,-1.21998,6,1.08838,-1.55866,5,1.78528,-0.0273867,6,0.0244325,-3.52182,1.10582,2.20403,0.024824,2.32118e-11,3.59056e-13,20.7515,484.648,488.423,0,0,320.998,7.49685,7.55348,0.1,0,284.997,284.997,100647,1.22684,1009.41,0.0235422,-0.00177466,0.00573834,754.741,1384.25,0.00467734,54.5233,629.512,276.094,-0.187993,-0.0719211,0.000713281,0.201282,1.35093e-14,1.11856e-15,0.201282,0.745334,335.011,200.936,0.203039,-9999,0.041379,0.035171,-52.3125,-0.0391092,-0.0972356,0.00231495,1,5.81455,3,5,9,15,27,80,0.00202684,1.0364,0.0480688,1.03493,-1.1233,1.08607,-1.43514,1.08607,-0.0252164,1.08607,800000099,801100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.0524039,0.0168519,0.00108595,0.466488,335.124,0.0564153,3.88155e-05,-0.0340417,-0.000598135,98.8268
