date_time,Ta,RH,Pa,SWin,SWout,LWin,LWout,SHF_1,SHF_2,SHF_3,Rn,albedo,P
2025-05-08 23:00,7.998,60.31,1014,-1.271,2.148,249.4,312,1.204541,-2.840216,-1.349035,-66.08,-4.481,0
2025-05-08 23:10,7.896,61.29,1014,-0.695,2.855,249,312.1,0.3372431,-3.40633,-1.776972,-66.64,-7.36,0
2025-05-08 23:20,7.455,63.01,1014,-1.501,2.075,248.3,311.3,-0.5173271,-3.948868,-2.1924,-66.56,-1.453,0
2025-05-08 23:30,7.183,64.35,1014,-1.313,2.206,247.4,310.4,-1.329913,-4.46523,-2.587993,-66.55,-1.86,0
2025-05-08 23:40,6.812,67.38,1014,-1.775,1.866,247.1,310.1,-2.129222,-4.956695,-2.9726,-66.64,-1.127,0
2025-05-08 23:50,6.539,67.84,1014,-1.411,1.953,247.2,309.9,-2.89546,-5.424514,-3.342861,-66.1,-1.395,0
2025-05-09 00:00,6.338,68.8,1014,-1.419,1.665,247.1,309.5,-3.628964,-5.868127,-3.697488,-65.52,-1.603,0
2025-05-09 00:10,5.686,71.65,1014,-1.58,1.752,246.8,309.2,-4.317636,-6.289438,-4.035853,-65.74,-1.158,0
2025-05-09 00:20,5.215,73.8,1014,-0.866,1.73,247.1,309,-4.975524,-6.691993,-4.360352,-64.5,-2.385,0
2025-05-09 00:30,5.217,74.08,1014,-1.082,1.964,247.1,308.9,-5.610982,-7.071538,-4.671022,-64.84,-1.857,0
2025-05-09 00:40,4.821,75.98,1014,-0.31,2.175,247.1,308.7,-6.216959,-7.421737,-4.968718,-64.05,NA,0
2025-05-09 00:50,4.912,76.81,1014,0.182,3.072,247.3,308.7,-6.804306,-7.754397,-5.253496,-64.26,NA,0
2025-05-09 01:00,4.985,77.51,1014,0.447,3.067,248.2,308.5,-7.36207,-8.071036,-5.524524,-62.89,8.52,0
2025-05-09 01:10,4.991,77.23,1014,0.545,3.317,248.8,308.4,-7.884048,-8.36891,-5.782605,-62.4,7.181,0
2025-05-09 01:20,4.935,76.7,1014,0.044,3.829,247.4,307.7,-8.358215,-8.650882,-6.027482,-64.12,NA,0
2025-05-09 01:30,4.676,78.35,1014,-0.686,2.639,246.7,307.2,-8.81242,-8.917622,-6.262062,-63.79,-4.002,0
2025-05-09 01:40,4.406,79.36,1014,-0.547,2.68,247.6,307.3,-9.274772,-9.170267,-6.47625,-62.95,-6.418,0
2025-05-09 01:50,4.033,81.2,1014,-0.687,2.376,249.7,307.4,-9.709265,-9.407622,-6.685039,-60.8,-3.531,0
2025-05-09 02:00,4.051,81.8,1014,-0.214,2.521,253.5,307.7,-10.12157,-9.63471,-6.889162,-56.96,NA,0
2025-05-09 02:10,3.896,81.9,1014,0.166,2.372,268.7,309,-10.51189,-9.856487,-7.088531,-42.54,NA,0
2025-05-09 02:20,3.961,82.4,1014,1.104,2.578,274.2,311.9,-10.87684,-10.07105,-7.275989,-39.18,2.352,0
2025-05-09 02:30,4.145,81.3,1014,-0.221,3.31,262.2,311.1,-11.22853,-10.27301,-7.45829,-52.47,NA,0
2025-05-09 02:40,4.07,80.6,1014,-0.516,2.67,262.4,310,-11.5426,-10.45517,-7.62889,-50.8,Inf,0
2025-05-09 02:50,3.827,82.3,1014,-0.351,3.072,264.3,310.7,-11.80995,-10.61183,-7.782042,-49.83,Inf,0
2025-05-09 03:00,3.771,82.9,1014,-0.89,3.008,265.2,309.9,-12.1094,-10.75205,-7.913378,-48.67,-3.551,0
2025-05-09 03:10,3.654,84.9,1014,-0.894,2.824,267.1,309.8,-12.41037,-10.88482,-8.025466,-46.39,-3.239,0
2025-05-09 03:20,3.6,84.4,1014,-1.003,2.394,269.6,309.8,-12.70265,-11.01361,-8.143772,-43.6,-2.778,0
2025-05-09 03:30,3.366,85.2,1014,-0.783,2.569,271.4,309.9,-12.9823,-11.12931,-8.263532,-41.89,NA,0
2025-05-09 03:40,3.59,83.4,1014,-0.266,3.183,273.5,310.5,-13.24928,-11.20314,-8.385243,-40.44,NA,0
2025-05-09 03:50,3.497,82.3,1014,-0.903,2.599,274.3,310.5,-13.5179,-11.26389,-8.492955,-39.7,-3.797,0
2025-05-09 04:00,3.53,81.3,1014,-1.504,2.448,274.2,310.5,-13.79641,-11.32375,-8.601299,-40.27,-3.008,0
2025-05-09 04:10,3.037,85.3,1014,-1.528,2.079,273.6,309.8,-14.06653,-11.2562,-8.713286,-39.81,-1.455,0
2025-05-09 04:20,2.687,87.7,1014,-1.328,2.035,274.1,309.5,-14.33354,-11.21751,-8.8173,-38.68,-1.902,0
2025-05-09 04:30,2.938,86.8,1014,-1.021,2.358,276.1,309.7,-14.58296,-11.12822,-8.916042,-37.01,-2.828,0
2025-05-09 04:40,2.973,85.3,1014,-0.986,2.514,277.8,310.7,-14.82207,-11.08872,-9.009328,-36.44,-2.686,0
2025-05-09 04:50,2.977,85.8,1014,-1.24,2.437,278.2,310.2,-15.02643,-11.12091,-9.101099,-35.64,-2.48,0
2025-05-09 05:00,3.037,84.5,1014,-1.463,2.065,279,310.1,-14.97819,-11.16357,-9.182199,-34.65,-1.785,0
2025-05-09 05:10,2.701,85.7,1014,-2.093,1.651,278.5,309.4,-15.06056,-11.21652,-9.265802,-34.57,-0.801,0
2025-05-09 05:20,2.45,88,1014,-1.353,2.047,278.7,308.8,-15.26257,-11.26477,-9.350678,-33.47,-2.926,0
2025-05-09 05:30,2.474,89.4,1014,-0.097,2.851,279.6,308.9,-15.47393,-11.29561,-9.424065,-32.31,NA,0
2025-05-09 05:40,2.225,89.7,1014,0.228,2.708,280.5,309,-15.68781,-11.33221,-9.49638,-30.9,Inf,0
2025-05-09 05:50,2.4,89.5,1014,3.368,4.196,282.4,309.7,-15.89259,-11.321,-9.5686,-28.17,1.339,0
2025-05-09 06:00,2.327,88.8,1014,6.213,4.518,283.5,310,-16.0823,-11.32115,-9.647641,-24.88,0.744,0
2025-05-09 06:10,2.593,88.4,1014,11.83,6.482,284.8,310.7,-16.26154,-11.36608,-9.732034,-20.51,0.549,0
2025-05-09 06:20,2.677,88,1014,18.06,9.1,286.1,311.9,-16.42974,-11.43188,-9.801902,-16.77,0.504,0
2025-05-09 06:30,2.565,88.9,1015,21.07,11.69,287.3,313.1,-16.58617,-11.47842,-9.840498,-16.4,0.554,0
2025-05-09 06:40,2.844,90.2,1015,61.72,29.68,289.9,314.8,-16.74235,-11.45887,-9.873981,7.17,0.493,0
2025-05-09 06:50,4.035,86.7,1015,94.3,46.62,293.9,319.8,-16.88132,-11.35525,-9.848617,21.79,0.494,0
2025-05-09 07:00,5.134,82.5,1015,113.6,53.61,297.4,325.4,-16.9796,-11.29156,-9.756931,31.99,0.473,0
2025-05-09 07:10,6.108,76.15,1015,136.2,55.65,298.3,330.5,-16.74447,-11.28565,-9.620983,48.34,0.41,0
2025-05-09 07:20,7.114,69.89,1015,167,56.65,295.3,336.4,-16.46501,-11.27582,-9.505279,69.33,0.34,0
2025-05-09 07:30,8.21,64.88,1015,197.8,63.38,274,343.1,-16.54606,-11.21961,-9.417262,65.33,0.321,0
2025-05-09 07:40,8.94,61.67,1015,227.3,69.27,246.9,349.5,-16.56162,-11.09386,-9.383421,55.38,0.305,0
2025-05-09 07:50,10.47,56.62,1015,236.8,72.94,248.3,354.4,-16.53093,-10.65318,-9.330381,57.8,0.308,0
2025-05-09 08:00,11.03,54.2,1015,250.7,75.94,249,358.4,-16.42588,-10.3626,-9.237097,65.29,0.303,0
2025-05-09 08:10,10.39,56.25,1015,275.4,79.53,250.1,362.1,-16.25237,-10.15483,-9.09449,83.8,0.289,0
2025-05-09 08:20,10.92,55.84,1015,305.3,84.2,251.8,366.7,-16.017,-9.901711,-8.886221,106.2,0.276,0
2025-05-09 08:30,11.5,55.09,1015,333.7,88.9,253.8,371.9,-15.74201,-9.629358,-8.612714,126.8,0.266,0
2025-05-09 08:40,12.05,55.25,1015,361.8,94.2,256,377.1,-15.43652,-9.248177,-8.274186,146.5,0.26,0
2025-05-09 08:50,12.08,52.54,1015,389.5,100.6,257.6,381,-15.07541,-8.748262,-7.856553,165.6,0.258,0
2025-05-09 09:00,12.99,47.09,1015,415.7,106.7,259.2,385.1,-14.61719,-8.150058,-7.389273,183.2,0.257,0
2025-05-09 09:10,13.44,47.51,1016,442.1,111.5,260.9,389.6,-14.02813,-7.480736,-6.961795,201.8,0.252,0
2025-05-09 09:20,13.94,46.69,1016,468.1,116.7,263.2,394.6,-13.29944,-6.761046,-6.515147,220,0.249,0
2025-05-09 09:30,14.35,46.63,1016,494.9,122.4,265.4,398.8,-12.45082,-6.009215,-6.054756,239.1,0.247,0
2025-05-09 09:40,14.66,45.36,1016,519.9,127.9,267.2,402.6,-11.5126,-5.228553,-5.578143,256.6,0.246,0
2025-05-09 09:50,15.25,43.7,1016,546,134.1,269.2,407.5,-10.53327,-4.41598,-5.083452,273.7,0.246,0
2025-05-09 10:00,15.47,41.86,1016,571.6,139.9,270.9,410.8,-9.519029,-3.57443,-4.570328,291.8,0.245,0
2025-05-09 10:10,15.7,40.65,1016,597.4,146.2,271.5,412.6,-8.427557,-2.70011,-4.040829,310.1,0.245,0
2025-05-09 10:20,15.67,39.61,1016,621.1,152.5,272.7,413.9,-7.229666,-1.787134,-3.481922,327.4,0.246,0
2025-05-09 10:30,16.25,38.58,1016,643.9,157.8,274.3,419,-5.924004,-0.8303451,-2.88999,341.4,0.245,0
2025-05-09 10:40,16.19,38.64,1016,666.7,163.4,274.9,418.4,-4.531888,0.1946148,-2.265658,359.9,0.245,0
2025-05-09 10:50,16.24,37.88,1016,688.9,168.9,275.7,420.3,-3.077755,1.267407,-1.608175,375.4,0.245,0
2025-05-09 11:00,16.08,38.61,1016,591.9,143,276.4,413.8,-1.571193,2.347031,-0.9337152,311.4,0.228,0
2025-05-09 11:10,16.57,37.49,1016,751,185.2,282.1,429.2,0.005622687,3.383457,-0.2299578,418.7,0.247,0
2025-05-09 11:20,16.55,38,1016,703.3,170.5,282.1,427.8,1.677037,4.349724,0.5130215,387.2,0.239,0
2025-05-09 11:30,16.32,38.8,1016,692.7,169.2,290.7,423.6,3.34815,5.254389,1.252548,390.6,0.236,0
2025-05-09 11:40,17.11,37.85,1016,832,206.9,300.3,440.3,4.974918,6.168668,2.00698,485,0.249,0
2025-05-09 11:50,17.02,37.83,1016,732.3,178.4,298.8,434.9,6.561536,7.150971,2.771317,417.8,0.239,0
2025-05-09 12:00,16.11,39.51,1016,347.8,76.19,293.5,404.4,8.083746,8.222415,3.545853,160.7,0.206,0
2025-05-09 12:10,16.85,38.29,1016,618.6,150,293.1,424.2,9.576966,9.432337,4.34323,337.5,0.232,0
2025-05-09 12:20,17.4,37.95,1015,908,227.5,303,442,11.04363,10.65628,5.117003,541.1,0.251,0
2025-05-09 12:30,17.53,35.57,1015,885,219.9,300.8,444.1,12.37981,11.71269,5.798447,521.9,0.248,0
2025-05-09 12:40,17.62,35.43,1015,888,219.8,302.8,447,13.56119,12.66094,6.40899,524.2,0.247,0
2025-05-09 12:50,17.02,35.86,1015,520,122.1,308.1,420.9,14.68199,13.65527,7.049423,285,0.222,0
2025-05-09 13:00,16.53,36.72,1015,367.4,84.9,300.8,407.4,15.86577,14.76273,7.735943,176,0.221,0
2025-05-09 13:10,17.65,35.66,1015,925,232.9,312.4,448.5,17.12128,15.8952,8.445028,556.1,0.251,0
2025-05-09 13:20,18.33,35.49,1015,968,240.3,316.9,456.7,18.34598,16.86454,9.096564,587.7,0.248,0
2025-05-09 13:30,18.39,34.75,1015,943,232.8,308.1,455.1,19.39049,17.62303,9.641296,563,0.247,0
2025-05-09 13:40,18.45,35.29,1015,947,233,306.6,455.3,20.30556,18.38913,10.17245,564.8,0.246,0
2025-05-09 13:50,18.89,34.22,1015,889,219,326.4,457.4,21.31211,19.30921,10.79472,539,0.243,0
2025-05-09 14:00,17.65,35.17,1015,296.4,63.34,301.1,410,22.49194,20.35539,11.50844,124.1,0.192,0
2025-05-09 14:10,16.82,36.39,1015,422.8,98.7,294.9,407.9,23.80714,21.49022,12.28919,211.1,0.217,0
2025-05-09 14:20,17.89,35.3,1015,626.1,153.4,310.5,435.1,25.13612,22.56404,13.03616,348.2,0.235,0
2025-05-09 14:30,17.81,35.4,1015,878,220.9,307.6,441.5,26.29394,23.25946,13.58158,523.4,0.251,0
2025-05-09 14:40,18.62,34.6,1015,814,201.1,303.9,450.2,27.12677,23.52224,13.93768,467.1,0.245,0
2025-05-09 14:50,18.07,34.91,1015,607,145.2,304,432.1,27.73441,23.58681,14.21261,333.8,0.23,0
2025-05-09 15:00,18.85,34.87,1015,702,170.9,313.8,442.8,28.25844,23.65525,14.50499,402.2,0.234,0
2025-05-09 15:10,18.14,36.13,1015,442,102.1,316.2,421.7,28.79075,23.7322,14.86108,234.4,0.222,0
2025-05-09 15:20,17.68,36.46,1015,509.6,122.4,300.2,418.2,29.35043,23.90772,15.23883,269.2,0.23,0
2025-05-09 15:30,18.89,33.7,1015,818,203.9,300.6,447.7,29.90222,23.9987,15.57945,467.2,0.249,0
2025-05-09 15:40,19.01,33.6,1015,803,197.5,302.4,447,30.3767,24.03623,15.79564,461.2,0.246,0
2025-05-09 15:50,18.93,33.1,1015,813,198.8,308,448.5,30.66239,24.016,15.89869,473.6,0.245,0
2025-05-09 16:00,19.13,32.61,1015,767.1,187.8,306.9,443.6,30.90056,24.03759,15.96747,442.7,0.244,0
2025-05-09 16:10,18.27,32.7,1014,349.7,77.52,292.9,412.7,31.07121,24.11104,16.16679,152.3,0.19,0
2025-05-09 16:20,19.26,32.37,1014,773.5,193,308.4,444,31.4094,24.19839,16.40715,444.9,0.249,0
2025-05-09 16:30,19.17,33.22,1014,702.9,173.9,298.6,438,31.81351,23.50788,16.69297,389.6,0.247,0
2025-05-09 16:40,18.88,32.42,1014,551.8,132.2,289.6,426.2,32.21605,23.09316,16.8333,283,0.222,0
2025-05-09 16:50,19.17,31.39,1014,654.7,160.6,300.8,437,32.47895,22.17358,16.95428,357.9,0.245,0
2025-05-09 17:00,18.62,33.28,1014,325.6,72.1,293,409.6,32.77194,22.03506,17.05085,137,0.195,0
2025-05-09 17:10,18.36,34.07,1014,387.9,93.5,297.5,413.2,32.99935,22.04145,17.0197,178.6,0.222,0
2025-05-09 17:20,19.42,31.61,1014,629.2,160.3,307.9,434.5,33.20908,21.9967,16.85529,342.3,0.255,0
2025-05-09 17:30,19.07,33.06,1014,436.3,106,296.7,419.5,33.19883,21.71186,16.46925,207.6,0.225,0
2025-05-09 17:40,18.06,34.14,1014,135,22.98,289.4,392.9,32.98689,21.41792,15.8734,8.49,0.166,0
2025-05-09 17:50,18.58,34.12,1014,459.5,118.5,291.5,414.7,32.81251,21.13317,15.20074,217.9,0.254,0
2025-05-09 18:00,19.03,32.25,1014,457.9,115.5,287.6,416.7,32.50934,20.8047,14.5362,213.2,0.252,0
2025-05-09 18:10,19.07,31.84,1014,439.5,108.7,290.1,416,32.00513,20.35612,13.99529,204.8,0.247,0
2025-05-09 18:20,19.22,31.54,1014,404.8,103.8,290.6,415.7,31.43114,19.79777,13.57371,175.9,0.257,0
2025-05-09 18:30,18.87,32.41,1014,212,45.64,281.2,399.9,30.83937,19.17582,13.1326,47.67,0.16,0
2025-05-09 18:40,17.9,33.93,1014,157.4,34.24,278.4,385.6,30.21787,18.50548,12.78964,15.88,0.137,0
2025-05-09 18:50,19.1,31.52,1014,307.2,82.8,281.6,404.3,29.61176,17.79775,12.45669,101.7,0.269,0
2025-05-09 19:00,18.8,32.21,1014,269.9,73.35,279,398.9,28.85044,17.03725,12.09008,76.6,0.272,0
2025-05-09 19:10,18.71,32.34,1014,247,68.12,278.7,397.4,28.03645,16.21435,11.67163,60.24,0.276,0
2025-05-09 19:20,18.74,31.45,1014,212.5,33.92,277.1,386.4,27.22793,15.35886,11.21886,69.36,0.156,0
2025-05-09 19:30,18.25,31.24,1014,79.59,8.88,273.3,377.2,26.41305,14.4825,10.74101,-33.2,0.156,0
2025-05-09 19:40,17.96,31.31,1014,53.2,7.723,273,373.9,25.51755,13.63062,10.26611,-55.47,0.166,0
2025-05-09 19:50,17.85,31.98,1014,38.05,14.29,273.1,369.9,24.49311,12.80257,9.788106,-73.04,0.381,0
2025-05-09 20:00,17.68,32.36,1014,77.76,15.41,273.8,368.6,23.53851,11.96618,9.29838,-32.39,0.21,0
2025-05-09 20:10,17.53,32.74,1014,48.26,17.01,272.9,365.6,22.53885,11.15085,8.800034,-61.37,0.359,0
2025-05-09 20:20,17.28,32.97,1014,29.13,12.07,272.2,363.7,21.48591,10.35866,8.302793,-74.38,0.424,0
2025-05-09 20:30,16.99,33.95,1014,21.3,7.359,271.8,355.1,20.4451,9.59259,7.811694,-69.41,0.347,0
2025-05-09 20:40,16.43,35.3,1014,17.91,6.485,271.7,348.3,19.39959,8.851645,7.317695,-65.13,0.366,0
2025-05-09 20:50,15.9,36.44,1014,14.29,4.269,271.8,344,18.34242,8.132789,6.838759,-62.17,0.291,0
2025-05-09 21:00,15.4,39.65,1014,5.469,1.991,270.7,339.1,17.30628,7.432375,6.367238,-65,0.362,0
2025-05-09 21:10,14.67,42.72,1014,2.073,1.541,269.6,335.4,16.2836,6.736577,5.892748,-65.34,0.844,0
2025-05-09 21:20,14.26,43.32,1014,-0.004,1.518,269,332.9,15.26349,6.04555,5.408764,-65.51,NA,0
2025-05-09 21:30,13.55,45.44,1014,-1.659,0.918,268.4,330.3,14.23599,5.358182,4.920786,-64.53,-0.612,0
2025-05-09 21:40,12.66,50.53,1015,-3.381,-0.52,267.2,328.1,13.20108,4.666748,4.424288,-63.76,0.144,0
2025-05-09 21:50,11.76,54.16,1015,-3.66,-0.491,266.2,326.3,12.15861,3.981746,3.92506,-63.33,0.101,0
2025-05-09 22:00,11.02,58.88,1015,-3.613,-0.535,265.1,325.2,11.11045,3.306616,3.429783,-63.15,0.138,0
2025-05-09 22:10,10.86,59.41,1015,-1.549,1.742,264.7,324.1,10.06508,2.64422,2.940522,-62.76,-1.444,0
2025-05-09 22:20,10.9,59.57,1015,-1.182,2.12,264.9,323.6,9.031026,1.997579,2.459209,-62,-2.349,0
2025-05-09 22:30,10.22,60.85,1015,-2.127,0.603,264.8,322.8,8.016359,1.367327,1.986217,-60.65,-0.318,0
2025-05-09 22:40,9.53,64.85,1015,-1.304,0.376,264.1,322.1,7.026699,0.766505,1.523343,-59.6,-0.294,0
2025-05-09 22:50,9.5,66.57,1015,-0.535,2.105,264.1,321.6,6.06131,0.172093,1.076761,-60.15,NA,0
2025-05-09 23:00,9.4,65.98,1015,-0.949,1.905,263,320.5,5.119872,-0.4043755,0.6516937,-60.33,-2.488,0
2025-05-09 23:10,9.12,67.36,1015,-0.442,2.276,262.9,320.2,4.206812,-0.9488542,0.2294898,-60,NA,0
2025-05-09 23:20,8.76,69.15,1015,-0.577,1.559,262.7,319.7,3.320573,-1.474479,-0.1794901,-59.2,-3.087,0
2025-05-09 23:30,8.57,70.18,1015,-0.207,2.985,262.6,319.4,2.464488,-1.986542,-0.575014,-59.95,NA,0
2025-05-09 23:40,8.35,70.61,1015,-0.662,1.994,261.8,318.7,1.643755,-2.476345,-0.9513229,-59.47,Inf,0
2025-05-09 23:50,8.38,71.36,1015,0.972,4.253,260.5,326.2,0.8629964,-2.944566,-1.316721,-68.98,NA,0
2025-05-10 00:00,9.53,63.92,1015,1.269,4.88,260.1,322.5,0.1081345,-3.391486,-1.679715,-66.01,4.139,0
2025-05-10 00:10,9.81,62.83,1015,0.933,4.512,260.3,321,-0.6243809,-3.81642,-2.026218,-64.26,5.658,0
2025-05-10 00:20,9.87,63.61,1015,0.827,4.083,260.6,320.7,-1.311455,-4.212587,-2.349478,-63.33,5.521,0
2025-05-10 00:30,9.75,64.7,1015,0.447,3.687,260.3,320.1,-1.980864,-4.581318,-2.648073,-63.08,NA,0
2025-05-10 00:40,9.48,66.46,1016,0.327,3.168,260.3,318.9,-2.61583,-4.928019,-2.933228,-61.45,NA,0
2025-05-10 00:50,9.3,68.04,1016,0.341,3.2,259.8,318,-3.219935,-5.253164,-3.20848,-61.01,NA,0
2025-05-10 01:00,8.66,71.04,1016,-1.253,1.799,259,316.7,-3.791471,-5.564094,-3.475732,-60.79,NA,0
2025-05-10 01:10,7.875,75.07,1016,-1.165,1.244,258.9,315.8,-4.323722,-5.84168,-3.736308,-59.38,-1.674,0
2025-05-10 01:20,8.07,75.39,1016,-0.132,3.036,258.1,315.5,-4.821554,-6.111432,-3.986612,-60.64,NA,0
2025-05-10 01:30,7.85,76.57,1016,-0.565,2.156,257.5,314.7,-5.313292,-6.382105,-4.228513,-59.93,NA,0
2025-05-10 01:40,7.3,79.04,1016,-1.137,1.616,256.7,314.2,-5.796428,-6.647552,-4.464872,-60.26,-1.72,0
2025-05-10 01:50,7.272,80,1016,-0.196,2.915,257.2,314,-6.265829,-6.90416,-4.699245,-59.86,NA,0
2025-05-10 02:00,7.241,79.57,1016,-0.535,2.129,258,313.9,-6.723626,-7.151023,-4.929605,-58.63,NA,0
2025-05-10 02:10,6.746,82.2,1016,-0.517,2.406,259.5,314,-7.170526,-7.391729,-5.154796,-57.51,NA,0
2025-05-10 02:20,6.683,82.4,1016,-0.676,2.157,261.8,314.5,-7.600951,-7.617853,-5.374141,-55.54,NA,0
2025-05-10 02:30,6.15,85.2,1016,-0.655,2.025,265.8,315.6,-8.01876,-7.834502,-5.579917,-52.47,NA,0
2025-05-10 02:40,5.835,88,1016,-0.977,2.092,269.7,316.8,-8.436585,-8.04376,-5.776114,-50.1,-3.455,0
2025-05-10 02:50,5.957,85.5,1016,-0.801,2.143,272.7,319.5,-8.84345,-8.244475,-5.972265,-49.71,-3.198,0
2025-05-10 03:00,6.192,83.6,1016,-1.483,2.018,273.4,318.2,-9.23655,-8.432673,-6.165628,-48.35,-2.057,0
2025-05-10 03:10,5.916,84.8,1016,-1.211,2.207,274.4,317.7,-9.610176,-8.603552,-6.346482,-46.71,-1.886,0
2025-05-10 03:20,5.663,86.2,1016,-1.234,1.758,277.7,318.1,-9.937447,-8.739072,-6.518593,-43.33,NA,0
2025-05-10 03:30,5.261,86.9,1016,-2.247,1.156,280.2,317.6,-10.2174,-8.860071,-6.684594,-40.82,-0.533,0
2025-05-10 03:40,5.208,87.8,1016,-0.758,2.373,283.1,318,-10.54375,-8.970362,-6.841451,-38.09,-3.799,0
2025-05-10 03:50,5.272,88,1016,-0.845,2.281,285.9,318.6,-10.85657,-9.077186,-6.991959,-35.91,-2.844,0
2025-05-10 04:00,5.118,88.8,1015,-1.111,2.06,286.9,318.1,-11.16095,-9.170634,-7.141462,-34.37,-1.993,0
2025-05-10 04:10,4.926,90.1,1016,-0.83,2.332,288.8,318.4,-11.45283,-9.274874,-7.282919,-32.78,-4.167,0
2025-05-10 04:20,5.114,89.2,1016,-0.389,2.528,290.6,318.6,-11.73184,-9.389823,-7.417321,-30.96,NA,0
2025-05-10 04:30,5.093,90,1016,-0.68,2.42,292.3,319,-11.99939,-9.504144,-7.545179,-29.81,-4.446,0
2025-05-10 04:40,4.771,90.5,1016,-0.869,1.911,293.4,318.7,-12.21454,-9.622954,-7.667678,-28.07,-2.224,0
2025-05-10 04:50,4.527,91.1,1016,-0.497,1.974,293.9,318.1,-12.35506,-9.738011,-7.791815,-26.64,-4.858,0
2025-05-10 05:00,4.564,91.8,1016,0.152,2.864,295.2,318.4,-12.57303,-9.847229,-7.906274,-25.85,NA,0
2025-05-10 05:10,4.533,91.2,1016,-0.288,2.569,296.1,318.1,-12.74094,-9.943978,-8.011672,-24.91,NA,0
2025-05-10 05:20,4.314,91.5,1016,-1.022,2.192,296,317.6,-12.97527,-10.00412,-8.111614,-24.8,-2.563,0
2025-05-10 05:30,4.076,92,1016,-0.154,2.964,296.7,317.7,-13.19677,-10.04419,-8.208735,-24.12,NA,0
2025-05-10 05:40,4.108,92,1016,1.14,3.017,297.2,317.6,-13.39746,-10.05284,-8.295271,-22.21,NA,0
2025-05-10 05:50,4.077,92.5,1016,3.924,4,297.9,317.5,-13.55768,-10.04132,-8.37973,-19.73,1.043,0
2025-05-10 06:00,3.988,92.7,1016,7.893,5.047,298.7,317.8,-13.54804,-10.02863,-8.467706,-16.34,0.636,0
2025-05-10 06:10,4.201,92.5,1016,12.92,7.007,300.6,319,-13.56933,-9.991075,-8.555481,-12.52,0.545,0
2025-05-10 06:20,4.228,92.1,1016,18.26,9.14,301.4,319.4,-13.7004,-9.799658,-8.636664,-8.9,0.499,0
2025-05-10 06:30,4.346,92.5,1016,22.43,11.8,302.8,320.6,-13.837,-9.814566,-8.709682,-7.222,0.524,0
2025-05-10 06:40,4.782,91.6,1016,62.36,31.28,306,323.6,-14.01125,-9.853621,-8.767039,13.43,0.512,0
2025-05-10 06:50,5.458,90.6,1016,98.7,50.71,310.7,328.8,-14.17703,-9.876491,-8.811903,29.87,0.514,0
2025-05-10 07:00,6.366,88.2,1016,117.6,57.82,314.9,335.1,-14.31746,-9.873976,-8.854312,39.57,0.492,0
2025-05-10 07:10,7.439,84.4,1016,137.5,62.54,317.4,341.5,-14.42615,-9.850672,-8.887913,50.87,0.455,0
2025-05-10 07:20,9.36,73.03,1016,153.5,63.13,318.7,348.9,-14.34028,-9.815852,-8.904166,60.15,0.41,0
2025-05-10 07:30,9.37,69.43,1016,103.5,34.04,313.4,349.3,-14.1008,-9.747278,-8.909877,33.6,0.327,0
2025-05-10 07:40,10.08,69.42,1016,184.6,63.92,310.4,354.8,-14.07716,-9.604683,-8.882277,76.32,0.345,0
2025-05-10 07:50,11.34,64.54,1016,239.8,77.92,294.7,363.1,-13.95332,-9.413461,-8.81073,93.4,0.325,0
2025-05-10 08:00,11.11,65.35,1016,252.3,77.83,259.4,366.6,-13.80417,-9.219207,-8.686676,67.19,0.309,0
2025-05-10 08:10,11.25,64.19,1016,270.5,74.96,259,368.4,-13.63386,-9.009027,-8.502047,86.1,0.277,0
2025-05-10 08:20,11.72,62.59,1016,308.2,84.9,260.1,372.8,-13.4064,-8.775835,-8.246044,110.6,0.275,0
2025-05-10 08:30,12.64,57.95,1016,327.1,89.1,261.4,376.3,-13.12064,-8.477484,-7.91994,123.2,0.272,0
2025-05-10 08:40,12.43,59.73,1016,361.7,94.6,262.9,379.8,-12.73078,-8.070499,-7.538711,150.1,0.262,0
2025-05-10 08:50,12.8,59.26,1016,399.9,102.4,264.6,384.4,-12.35796,-7.550399,-7.117153,177.7,0.256,0
2025-05-10 09:00,13.02,59.06,1016,425.4,108,266.1,388.6,-11.90354,-6.931661,-6.67,194.8,0.254,0
2025-05-10 09:10,14.19,55.13,1016,446.4,111.8,268.2,393.5,-11.34005,-6.240919,-6.209097,209.3,0.25,0
2025-05-10 09:20,14.47,54.72,1016,473.6,117.1,270.4,398.6,-10.66035,-5.501558,-5.735985,228.2,0.247,0
2025-05-10 09:30,15.04,52.26,1016,497,122.3,272.9,403.2,-9.875398,-4.722514,-5.245194,244.4,0.246,0
2025-05-10 09:40,16.19,48.41,1016,523.5,128.2,275.4,407.7,-9.012546,-3.913806,-4.733845,262.9,0.245,0
2025-05-10 09:50,16.14,48.62,1016,545.4,132.7,277.5,411.9,-8.107101,-3.073898,-4.202052,278.2,0.243,0
2025-05-10 10:00,16.58,46.59,1016,570.6,138,279.7,414.6,-7.189793,-2.200825,-3.647124,297.7,0.242,0
2025-05-10 10:10,16.66,46.18,1016,592.1,142.5,281,418.1,-6.183589,-1.287183,-3.072175,312.5,0.241,0
2025-05-10 10:20,17.1,45.32,1016,616.5,148,282.4,422.2,-5.061133,-0.3211889,-2.469633,328.7,0.24,0
2025-05-10 10:30,17.4,44.52,1016,642.5,153.9,283,425.6,-3.823119,0.7436349,-1.839697,346,0.24,0
